,founding_year,founders_count,initial_funding_usd,total_funding_usd,revenue_last_year_usd,employee_count,burn_rate_usd,years_operated,customer_rating,status,industry_ai,industry_e commerce,industry_ecommerce,industry_ed-tech,industry_edtech,industry_energy,industry_fintech,industry_foodtech,industry_health tech,industry_healthtech,industry_realestate,industry_saas,industry_transport,industry_travel,country_Canada,country_Germany,country_India,country_U.S.A,country_Uk,country_Usa,market_competition_Low,market_competition_Medium,profit_ratio,funding_per_employee
2295,2016,3.0,100000.0,1000000.0,2513980.0,25.0,90000.0,14,4.5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2.51398,40000.0
2296,2016,1.0,1500000.0,12000000.0,11603968.125,25.0,150000.0,10,3.8,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.96699734375,480000.0
2297,2020,2.0,300000.0,12000000.0,534934.0,3.0,90000.0,3,4.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.04457783333333333,4000000.0
2298,2019,4.0,1500000.0,200000.0,534934.0,25.0,40000.0,6,3.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.67467,8000.0
2299,2020,5.0,1500000.0,200000.0,2380379.0,5.0,150000.0,5,3.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.901895,40000.0
2300,2011,4.0,300000.0,12000000.0,11603968.125,25.0,150000.0,13,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.96699734375,480000.0
2301,2021,1.0,1500000.0,5000000.0,0.0,300.0,90000.0,15,1.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,16666.666666666668
2302,2020,3.0,300000.0,1000000.0,4459837.0,25.0,300000.0,5,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,4.459837,40000.0
2303,2017,4.0,100000.0,1000000.0,187028.0,25.0,90000.0,12,3.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.187028,40000.0
2304,2021,2.0,300000.0,1000000.0,534934.0,3.0,150000.0,3,4.5,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.534934,333333.3333333333
2305,2014,1.0,300000.0,12000000.0,534934.0,25.0,40000.0,15,3.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.04457783333333333,480000.0
2306,2021,3.0,100000.0,1000000.0,7751622.0,25.0,40000.0,8,1.5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,7.751622,40000.0
2307,2023,3.0,300000.0,1000000.0,0.0,50.0,40000.0,14,2.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,20000.0
2308,2021,4.0,1500000.0,1000000.0,534934.0,3.0,150000.0,12,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.534934,333333.3333333333
2309,2019,3.0,50000.0,200000.0,11603968.125,3.0,150000.0,8,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,58.019840625,66666.66666666667
2310,2010,3.0,800000.0,5000000.0,0.0,50.0,40000.0,10,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,100000.0
2311,2016,1.0,300000.0,1000000.0,534934.0,120.0,150000.0,10,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.534934,8333.333333333334
2312,2020,3.0,100000.0,12000000.0,0.0,3.0,150000.0,3,1.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.0,4000000.0
2313,2011,3.0,300000.0,5000000.0,11603968.125,50.0,40000.0,9,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2.320793625,100000.0
2314,2016,3.0,50000.0,1000000.0,534934.0,3.0,150000.0,13,1.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.534934,333333.3333333333
2315,2021,1.0,50000.0,1000000.0,0.0,10.0,90000.0,7,2.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.0,100000.0
2316,2015,3.0,100000.0,200000.0,0.0,5.0,40000.0,8,3.8,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.0,40000.0
2317,2015,2.0,100000.0,200000.0,11603968.125,3.0,40000.0,3,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,58.019840625,66666.66666666667
2318,2012,5.0,800000.0,5000000.0,3105356.0,25.0,150000.0,6,3.8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6210712,200000.0
2319,2020,3.0,100000.0,200000.0,3886710.0,25.0,40000.0,14,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,19.43355,8000.0
2320,2014,5.0,800000.0,5000000.0,5305940.0,300.0,300000.0,1,1.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.061188,16666.666666666668
2321,2011,4.0,300000.0,200000.0,0.0,50.0,90000.0,3,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,4000.0
2322,2022,5.0,100000.0,1000000.0,0.0,3.0,40000.0,5,3.8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,333333.3333333333
2323,2012,2.0,300000.0,5000000.0,0.0,3.0,300000.0,11,1.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,1666666.6666666667
2324,2014,1.0,800000.0,5000000.0,11233487.0,120.0,150000.0,9,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2.2466974,41666.666666666664
2325,2021,5.0,300000.0,12000000.0,534934.0,10.0,90000.0,3,3.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.04457783333333333,1200000.0
2326,2023,3.0,800000.0,1000000.0,534934.0,300.0,150000.0,2,4.5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.534934,3333.3333333333335
2327,2017,3.0,300000.0,200000.0,534934.0,10.0,150000.0,15,3.8,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,2.67467,20000.0
2328,2012,3.0,1500000.0,12000000.0,0.0,10.0,150000.0,1,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1200000.0
2329,2018,5.0,800000.0,12000000.0,8217028.0,10.0,300000.0,12,4.5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.6847523333333333,1200000.0
2330,2010,5.0,100000.0,200000.0,534934.0,50.0,150000.0,10,3.8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2.67467,4000.0
2331,2013,2.0,300000.0,12000000.0,534934.0,5.0,300000.0,1,3.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.04457783333333333,2400000.0
2332,2021,2.0,100000.0,200000.0,534934.0,300.0,150000.0,12,3.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,2.67467,666.6666666666666
2333,2016,3.0,300000.0,12000000.0,0.0,25.0,300000.0,13,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,480000.0
2334,2010,3.0,300000.0,200000.0,534934.0,5.0,300000.0,15,3.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.67467,40000.0
2335,2016,2.0,300000.0,200000.0,0.0,25.0,300000.0,13,1.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,8000.0
2336,2023,3.0,100000.0,1000000.0,11603968.125,10.0,90000.0,13,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,11.603968125,100000.0
2337,2017,5.0,800000.0,200000.0,534934.0,120.0,40000.0,14,3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2.67467,1666.6666666666667
2338,2013,5.0,50000.0,5000000.0,3755297.0,25.0,40000.0,12,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7510594,200000.0
2339,2019,3.0,50000.0,1000000.0,11603968.125,5.0,150000.0,10,1.5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.603968125,200000.0
2340,2010,5.0,50000.0,1000000.0,0.0,25.0,150000.0,10,1.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,40000.0
2341,2020,1.0,50000.0,200000.0,0.0,25.0,90000.0,1,3.8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,8000.0
2342,2015,1.0,1500000.0,12000000.0,0.0,120.0,300000.0,5,3.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.0,100000.0
2343,2016,4.0,1500000.0,5000000.0,11603968.125,120.0,90000.0,6,1.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2.320793625,41666.666666666664
2344,2011,2.0,100000.0,1000000.0,0.0,50.0,150000.0,2,1.5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,20000.0
2345,2015,3.0,300000.0,200000.0,534934.0,25.0,150000.0,11,2.3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.67467,8000.0
2346,2017,1.0,100000.0,1000000.0,534934.0,120.0,150000.0,15,3.8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.534934,8333.333333333334
2347,2019,5.0,100000.0,1000000.0,0.0,10.0,150000.0,2,3.8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,100000.0
2348,2012,3.0,300000.0,12000000.0,0.0,25.0,150000.0,14,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,480000.0
2349,2023,3.0,300000.0,12000000.0,0.0,120.0,90000.0,8,2.3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,100000.0
2350,2018,2.0,50000.0,12000000.0,11603968.125,3.0,300000.0,1,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.96699734375,4000000.0
2351,2019,3.0,50000.0,200000.0,0.0,50.0,40000.0,2,3.8,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.0,4000.0
2352,2011,1.0,300000.0,12000000.0,534934.0,10.0,150000.0,12,3.8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.04457783333333333,1200000.0
2353,2016,3.0,300000.0,200000.0,0.0,5.0,150000.0,13,3.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,40000.0
2354,2014,5.0,800000.0,1000000.0,11603968.125,5.0,90000.0,6,3.8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,11.603968125,200000.0
2355,2016,4.0,50000.0,200000.0,11603968.125,25.0,150000.0,8,3.8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,58.019840625,8000.0
2356,2011,5.0,50000.0,200000.0,11603968.125,300.0,300000.0,11,2.3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,58.019840625,666.6666666666666
2357,2013,1.0,1500000.0,1000000.0,11603968.125,50.0,300000.0,15,2.3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,11.603968125,20000.0
2358,2016,3.0,800000.0,1000000.0,11603968.125,3.0,150000.0,7,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,11.603968125,333333.3333333333
2359,2023,3.0,100000.0,5000000.0,11603968.125,10.0,300000.0,7,2.3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.320793625,500000.0
2360,2013,2.0,1500000.0,200000.0,11603968.125,10.0,150000.0,8,2.3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,58.019840625,20000.0
2361,2017,1.0,300000.0,1000000.0,11603968.125,25.0,300000.0,5,1.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,11.603968125,40000.0
2362,2016,4.0,300000.0,200000.0,11603968.125,5.0,90000.0,15,2.3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,58.019840625,40000.0
2363,2018,2.0,1500000.0,200000.0,11603968.125,120.0,300000.0,2,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,58.019840625,1666.6666666666667
2364,2021,3.0,300000.0,200000.0,534934.0,3.0,90000.0,7,3.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2.67467,66666.66666666667
2365,2011,5.0,300000.0,5000000.0,534934.0,10.0,90000.0,8,3.8,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1069868,500000.0
2366,2010,2.0,800000.0,200000.0,534934.0,5.0,300000.0,10,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2.67467,40000.0
