startup_id,startup_name,industry,country,founding_year,founders_count,initial_funding_usd,total_funding_usd,revenue_last_year_usd,employee_count,burn_rate_usd,market_competition,years_operated,customer_rating,reason_for_failure,status
S02467,Startup_2467,Ecommerce,UK,2018,5.0,300000.0,1000000.0,3474180.0,5.0,150000.0,low,2,,Regulatory issues,failed
S02468,Startup_2468,Fintech,Australia,2015,2.0,100000.0,200000.0,-100000.0,25.0,,high,10,3.0,Bad marketing,Success
S02469,Startup_2469,Fintech,UK,2010,5.0,50000.0,,,10.0,,Low,10,1.5,Strong competition,Failed
S02470,Startup_2470,Fintech,India,2023,4.0,1500000.0,1000000.0,,50.0,,high,3,3.8,,failed
S02471,Startup_2471,Travel,Canada,2017,,1500000.0,1000000.0,,25.0,90000.0,Medium,10,2.3,Cash flow issues,failed
S02472,Startup_2472,E commerce,India,2018,4.0,100000.0,12000000.0,,5.0,90000.0,high,7,,Poor financial planning,Failed
S02473,Startup_2473,Ecommerce,Canada,2016,,100000.0,200000.0,11042757.0,3.0,90000.0,Low,10,4.5,Poor financial planning,failed
S02474,Startup_2474,Transport,Australia,2011,5.0,,5000000.0,18058281.0,120.0,300000.0,high,5,2.3,Lack of market demand,Failed
S02475,Startup_2475,Ecommerce,U.S.A,2017,5.0,,5000000.0,13479219.0,50.0,,high,14,2.3,Regulatory issues,Failed
S02476,Startup_2476,SaaS,U.S.A,2012,4.0,300000.0,200000.0,-100000.0,,150000.0,high,8,2.3,Regulatory issues,failed
S02477,Startup_2477,Health Tech,USA,2016,,50000.0,5000000.0,7819146.0,3.0,300000.0,low,9,2.3,,Failed
S02478,Startup_2478,Health Tech,USA,2017,1.0,100000.0,,-100000.0,300.0,40000.0,low,9,3.8,Lack of market demand,failed
S02479,Startup_2479,RealEstate,USA,2014,5.0,300000.0,200000.0,,5.0,,low,1,4.5,Regulatory issues,Failed
S02480,Startup_2480,Fintech,USA,2021,1.0,300000.0,1000000.0,17750137.0,5.0,300000.0,Medium,2,2.3,Poor financial planning,failed
S02481,Startup_2481,HealthTech,Germany,2019,1.0,,1000000.0,-100000.0,5.0,150000.0,Medium,10,,Strong competition,failed
S02482,Startup_2482,Agritech,India,2019,5.0,1500000.0,5000000.0,-100000.0,50.0,90000.0,Low,7,,Founder conflict,Success
S02483,Startup_2483,E commerce,India,2020,3.0,50000.0,,,300.0,90000.0,High,12,,,Failed
S02484,Startup_2484,EdTech,india,2019,,50000.0,12000000.0,,5.0,90000.0,high,12,4.5,,failed
S02485,Startup_2485,Ed-tech,Germany,2022,4.0,100000.0,12000000.0,,300.0,300000.0,Low,2,1.5,,Success
S02486,Startup_2486,Travel,India,2011,4.0,,12000000.0,1494497.0,5.0,300000.0,High,12,4.5,Poor financial planning,failed
S02487,Startup_2487,Ed-tech,India,2016,4.0,,200000.0,-100000.0,3.0,150000.0,Low,15,,High burn rate,Failed
S02488,Startup_2488,Health Tech,India,2016,5.0,,12000000.0,-100000.0,10.0,,high,6,1.5,Bad marketing,Success
S02489,Startup_2489,FinTech,Australia,2021,4.0,100000.0,1000000.0,,50.0,150000.0,high,14,2.3,Poor financial planning,failed
S02490,Startup_2490,FoodTech,Australia,2015,1.0,,1000000.0,-100000.0,25.0,,low,5,2.3,Cash flow issues,Success
S02491,Startup_2491,HealthTech,India,2013,1.0,800000.0,200000.0,,3.0,300000.0,Low,1,3.8,,Success
S02492,Startup_2492,Health Tech,UK,2022,4.0,100000.0,5000000.0,29125896.0,3.0,,Medium,1,3.8,Founder conflict,Failed
S02493,Startup_2493,EdTech,india,2018,3.0,100000.0,1000000.0,,10.0,150000.0,high,1,,High burn rate,Failed
S02494,Startup_2494,Energy,Canada,2016,4.0,50000.0,1000000.0,,50.0,150000.0,High,13,2.3,Poor financial planning,Failed
S02495,Startup_2495,E commerce,U.S.A,2020,,100000.0,12000000.0,,120.0,,Low,8,4.5,,Failed
S02496,Startup_2496,Transport,Germany,2013,4.0,300000.0,12000000.0,-100000.0,10.0,,low,7,3.8,,Failed
S02497,Startup_2497,Health Tech,UK,2021,5.0,50000.0,200000.0,-100000.0,50.0,150000.0,Medium,6,1.5,Bad marketing,failed
S02498,Startup_2498,Transport,U.S.A,2022,5.0,800000.0,,20401444.0,25.0,40000.0,Medium,10,,,Success
S02499,Startup_2499,SaaS,Germany,2018,5.0,1500000.0,5000000.0,,3.0,40000.0,Medium,13,2.3,Cash flow issues,Failed
S02500,Startup_2500,Fintech,India,2017,3.0,300000.0,,,,90000.0,low,8,3.8,Regulatory issues,Failed
S02501,Startup_2501,Ed-tech,UK,2010,2.0,1500000.0,12000000.0,,120.0,300000.0,High,4,4.5,,Failed
S02502,Startup_2502,E commerce,UK,2021,3.0,1500000.0,12000000.0,,10.0,90000.0,low,9,3.8,Cash flow issues,Success
S02503,Startup_2503,Health Tech,Canada,2020,,1500000.0,1000000.0,15351120.0,25.0,300000.0,High,8,,Regulatory issues,Failed
S02504,Startup_2504,Energy,U.S.A,2018,,100000.0,1000000.0,28422893.0,5.0,,low,2,1.5,Poor financial planning,Failed
S02505,Startup_2505,FoodTech,UK,2011,2.0,50000.0,200000.0,-100000.0,5.0,,low,12,1.5,Cash flow issues,Success
S02506,Startup_2506,E commerce,Australia,2018,4.0,300000.0,5000000.0,,25.0,300000.0,Medium,8,3.8,Bad marketing,Success
S02507,Startup_2507,FoodTech,india,2016,3.0,1500000.0,5000000.0,24013516.0,300.0,40000.0,Low,5,1.5,Lack of market demand,Success
S02508,Startup_2508,FoodTech,Germany,2011,2.0,50000.0,1000000.0,19868026.0,120.0,90000.0,high,7,3.0,Founder conflict,failed
S02509,Startup_2509,Ecommerce,india,2010,3.0,50000.0,200000.0,,5.0,,high,2,4.5,Lack of market demand,failed
S02510,Startup_2510,HealthTech,Canada,2017,3.0,800000.0,200000.0,29385108.0,10.0,90000.0,Low,6,3.0,,Success
S02511,Startup_2511,EdTech,India,2017,5.0,1500000.0,5000000.0,24644444.0,300.0,40000.0,high,8,2.3,Founder conflict,failed
S02512,Startup_2512,FoodTech,Canada,2013,2.0,800000.0,,,300.0,300000.0,high,8,2.3,Lack of market demand,Failed
S02513,Startup_2513,Ed-tech,U.S.A,2017,5.0,100000.0,5000000.0,-100000.0,3.0,150000.0,low,8,2.3,,failed
S02514,Startup_2514,Health Tech,U.S.A,2011,4.0,50000.0,5000000.0,8192111.0,300.0,300000.0,Medium,15,4.5,Strong competition,failed
S02515,Startup_2515,FinTech,UK,2019,1.0,100000.0,1000000.0,-100000.0,120.0,90000.0,Low,3,,,Failed
S02516,Startup_2516,AI,UK,2023,,800000.0,1000000.0,-100000.0,50.0,40000.0,Medium,2,2.3,,failed
S02517,Startup_2517,HealthTech,Germany,2018,,100000.0,1000000.0,,5.0,300000.0,low,10,1.5,Lack of market demand,failed
S02518,Startup_2518,FoodTech,U.S.A,2023,3.0,1500000.0,,,10.0,90000.0,low,1,3.0,Bad marketing,failed
S02519,Startup_2519,EdTech,india,2022,5.0,800000.0,12000000.0,,300.0,40000.0,Low,1,3.8,Bad marketing,failed
S02520,Startup_2520,RealEstate,UK,2013,4.0,300000.0,12000000.0,18877834.0,50.0,40000.0,low,1,4.5,,Success
S02521,Startup_2521,HealthTech,Germany,2019,4.0,100000.0,,,3.0,,Medium,15,1.5,High burn rate,failed
S02522,Startup_2522,Ed-tech,india,2018,2.0,1500000.0,1000000.0,28967069.0,300.0,150000.0,high,9,4.5,Regulatory issues,Success
S02523,Startup_2523,FinTech,USA,2010,,50000.0,5000000.0,27117569.0,25.0,90000.0,high,5,4.5,High burn rate,failed
S02524,Startup_2524,Fintech,U.S.A,2011,3.0,,12000000.0,,10.0,150000.0,low,6,2.3,Founder conflict,failed
S02525,Startup_2525,Travel,India,2011,4.0,100000.0,12000000.0,11122199.0,10.0,,high,9,,Lack of market demand,Failed
S02526,Startup_2526,AI,USA,2022,3.0,100000.0,,,50.0,300000.0,low,7,4.5,Cash flow issues,failed
S02527,Startup_2527,SaaS,Australia,2017,1.0,50000.0,,6629132.0,25.0,300000.0,Medium,6,1.5,Poor financial planning,Failed
S02528,Startup_2528,EdTech,USA,2022,1.0,100000.0,12000000.0,,,90000.0,High,15,3.0,Poor financial planning,failed
S02529,Startup_2529,Ed-tech,Germany,2014,5.0,800000.0,5000000.0,2920633.0,3.0,150000.0,low,9,3.8,High burn rate,Failed
S02530,Startup_2530,FinTech,Germany,2016,2.0,1500000.0,12000000.0,-100000.0,120.0,40000.0,Low,10,,,Success
S02531,Startup_2531,SaaS,U.S.A,2019,1.0,800000.0,,18963593.0,25.0,90000.0,Medium,9,,Bad marketing,failed
S02532,Startup_2532,Transport,U.S.A,2010,1.0,1500000.0,1000000.0,12736302.0,25.0,300000.0,Low,15,3.0,Strong competition,Success
S02533,Startup_2533,Ed-tech,Germany,2021,4.0,50000.0,5000000.0,-100000.0,50.0,40000.0,Low,8,4.5,High burn rate,failed
S02534,Startup_2534,E commerce,India,2019,4.0,50000.0,12000000.0,,25.0,40000.0,high,7,3.0,Regulatory issues,Failed
S02535,Startup_2535,E commerce,U.S.A,2011,3.0,,,,,,Low,5,,,Failed
S02536,Startup_2536,EdTech,india,2016,5.0,1500000.0,12000000.0,,5.0,150000.0,High,11,3.8,High burn rate,Success
S02537,Startup_2537,AI,UK,2011,2.0,50000.0,1000000.0,,120.0,90000.0,Medium,10,2.3,Poor financial planning,Success
S02538,Startup_2538,Transport,USA,2012,1.0,800000.0,200000.0,-100000.0,10.0,300000.0,high,15,3.0,,Failed
S02539,Startup_2539,FoodTech,USA,2019,,,5000000.0,,5.0,,Medium,11,3.8,,Failed
S02540,Startup_2540,RealEstate,Canada,2015,4.0,1500000.0,5000000.0,,300.0,150000.0,low,3,3.8,,failed
S02541,Startup_2541,Travel,Canada,2016,,800000.0,200000.0,-100000.0,25.0,90000.0,High,15,,Cash flow issues,Success
S02542,Startup_2542,SaaS,UK,2020,2.0,800000.0,1000000.0,-100000.0,300.0,300000.0,High,5,3.0,,Failed
S02543,Startup_2543,Ecommerce,Germany,2015,1.0,50000.0,5000000.0,,3.0,150000.0,Medium,8,2.3,Lack of market demand,Success
S02544,Startup_2544,EdTech,Germany,2014,2.0,,5000000.0,-100000.0,5.0,,Medium,12,1.5,High burn rate,Failed
S02545,Startup_2545,HealthTech,India,2022,1.0,300000.0,5000000.0,682166.0,120.0,150000.0,high,8,3.0,High burn rate,failed
S02546,Startup_2546,Ecommerce,Australia,2015,2.0,,1000000.0,11870306.0,3.0,,Medium,2,4.5,Strong competition,failed
S02547,Startup_2547,Transport,Canada,2023,1.0,50000.0,1000000.0,,3.0,,low,8,,Bad marketing,failed
S02548,Startup_2548,Health Tech,UK,2010,3.0,,,6119713.0,300.0,300000.0,Low,14,2.3,Bad marketing,Success
S02549,Startup_2549,Fintech,UK,2021,5.0,50000.0,1000000.0,-100000.0,120.0,,Low,4,,Regulatory issues,Success
S02550,Startup_2550,SaaS,India,2010,5.0,100000.0,,-100000.0,5.0,150000.0,low,6,,Founder conflict,Success
S02551,Startup_2551,Transport,Canada,2019,2.0,50000.0,200000.0,,50.0,300000.0,Medium,1,3.8,,Failed
S02552,Startup_2552,EdTech,USA,2015,1.0,,5000000.0,10712821.0,120.0,90000.0,Medium,9,4.5,Lack of market demand,Failed
S02553,Startup_2553,HealthTech,Canada,2021,4.0,50000.0,1000000.0,,300.0,90000.0,low,4,3.8,Founder conflict,Failed
S02554,Startup_2554,Agritech,Germany,2013,,1500000.0,12000000.0,23968111.0,5.0,90000.0,High,1,,,failed
S02555,Startup_2555,RealEstate,India,2022,2.0,800000.0,12000000.0,28747687.0,50.0,40000.0,Medium,14,4.5,Cash flow issues,Failed
S02556,Startup_2556,Transport,Canada,2021,,50000.0,,-100000.0,50.0,150000.0,Medium,7,,,Failed
S02557,Startup_2557,Fintech,india,2017,1.0,100000.0,5000000.0,,300.0,90000.0,high,6,3.8,Founder conflict,Failed
S02558,Startup_2558,FinTech,UK,2015,3.0,50000.0,,-100000.0,120.0,150000.0,high,5,,,failed
S02559,Startup_2559,SaaS,Australia,2019,3.0,800000.0,1000000.0,-100000.0,50.0,,low,14,3.0,,Success
S02560,Startup_2560,Health Tech,Canada,2013,1.0,50000.0,5000000.0,2695771.0,3.0,150000.0,high,3,3.0,Cash flow issues,Failed
S02561,Startup_2561,Agritech,Germany,2011,4.0,100000.0,1000000.0,-100000.0,,150000.0,Medium,1,3.0,Lack of market demand,Failed
S02562,Startup_2562,Agritech,Canada,2012,,100000.0,5000000.0,,25.0,150000.0,high,9,2.3,Lack of market demand,failed
S02563,Startup_2563,Ed-tech,Germany,2017,1.0,300000.0,5000000.0,9734358.0,25.0,300000.0,Medium,9,4.5,Regulatory issues,Success
S02564,Startup_2564,Travel,India,2012,1.0,,1000000.0,-100000.0,3.0,,high,10,3.8,High burn rate,failed
S02565,Startup_2565,Fintech,India,2019,5.0,300000.0,1000000.0,28447628.0,,40000.0,High,4,1.5,,Failed
S02566,Startup_2566,E commerce,Canada,2015,1.0,300000.0,,29146868.0,,300000.0,Low,13,1.5,Cash flow issues,failed
S02567,Startup_2567,RealEstate,Germany,2017,,50000.0,12000000.0,-100000.0,5.0,300000.0,low,6,,Strong competition,Success
S02568,Startup_2568,Fintech,U.S.A,2014,4.0,1500000.0,12000000.0,-100000.0,50.0,,High,14,3.0,Poor financial planning,Failed
S02569,Startup_2569,Health Tech,USA,2015,,,1000000.0,4400858.0,300.0,150000.0,high,5,,Regulatory issues,Success
S02570,Startup_2570,Transport,india,2020,1.0,,1000000.0,,3.0,150000.0,high,13,3.8,Cash flow issues,Failed
S02571,Startup_2571,E commerce,Germany,2010,3.0,,200000.0,24810322.0,,90000.0,high,2,1.5,Bad marketing,Success
S02572,Startup_2572,Agritech,Australia,2014,4.0,,12000000.0,-100000.0,5.0,,High,9,3.8,Lack of market demand,failed
S02573,Startup_2573,FoodTech,UK,2013,3.0,1500000.0,,-100000.0,,40000.0,High,10,3.8,,Failed
S02574,Startup_2574,E commerce,Canada,2017,1.0,800000.0,1000000.0,26612632.0,10.0,40000.0,low,15,4.5,Lack of market demand,Failed
S02575,Startup_2575,Agritech,Australia,2020,5.0,100000.0,5000000.0,23388422.0,25.0,150000.0,Medium,11,,Strong competition,Failed
S02576,Startup_2576,AI,Canada,2011,1.0,300000.0,200000.0,8275245.0,50.0,,Low,15,3.0,Regulatory issues,Success
S02577,Startup_2577,Travel,India,2020,,100000.0,5000000.0,11490806.0,300.0,90000.0,High,12,2.3,,failed
S02578,Startup_2578,Health Tech,U.S.A,2014,3.0,50000.0,200000.0,-100000.0,120.0,150000.0,high,10,3.0,Cash flow issues,Success
S02579,Startup_2579,Health Tech,U.S.A,2022,5.0,100000.0,,-100000.0,,40000.0,high,14,2.3,,Success
S02580,Startup_2580,Agritech,india,2021,2.0,800000.0,200000.0,-100000.0,,90000.0,Low,13,2.3,Lack of market demand,failed
S02581,Startup_2581,EdTech,U.S.A,2011,3.0,800000.0,200000.0,1405246.0,5.0,90000.0,Low,6,3.8,Poor financial planning,failed
S02582,Startup_2582,FinTech,India,2019,4.0,100000.0,,,,150000.0,High,8,,,Failed
S02583,Startup_2583,Travel,india,2022,4.0,100000.0,200000.0,-100000.0,300.0,150000.0,Medium,9,3.8,Bad marketing,Failed
S02584,Startup_2584,Agritech,UK,2022,4.0,300000.0,,-100000.0,120.0,,high,2,4.5,Poor financial planning,Success
S02585,Startup_2585,Health Tech,USA,2021,1.0,1500000.0,12000000.0,-100000.0,5.0,300000.0,Medium,15,2.3,Poor financial planning,Success
S02586,Startup_2586,FinTech,india,2013,,800000.0,200000.0,-100000.0,5.0,,high,7,3.0,,Success
S02587,Startup_2587,FoodTech,Germany,2019,5.0,50000.0,,-100000.0,25.0,300000.0,High,10,3.0,Founder conflict,Success
S02588,Startup_2588,FinTech,India,2022,3.0,800000.0,12000000.0,21727922.0,5.0,40000.0,low,10,3.8,Cash flow issues,failed
S02589,Startup_2589,Ed-tech,UK,2013,,100000.0,,,3.0,90000.0,High,10,2.3,Poor financial planning,Failed
S02590,Startup_2590,FoodTech,USA,2016,3.0,300000.0,5000000.0,,50.0,300000.0,Low,5,1.5,,Failed
S02591,Startup_2591,RealEstate,Canada,2015,5.0,,,,,,High,3,2.3,High burn rate,failed
S02592,Startup_2592,AI,India,2014,5.0,100000.0,,-100000.0,50.0,40000.0,Low,10,3.8,High burn rate,Success
S02593,Startup_2593,HealthTech,Australia,2022,2.0,100000.0,1000000.0,-100000.0,25.0,,High,14,,Lack of market demand,Failed
S02594,Startup_2594,EdTech,India,2018,3.0,,5000000.0,,50.0,40000.0,Low,1,3.8,Lack of market demand,Failed
S02595,Startup_2595,FinTech,Canada,2020,4.0,300000.0,12000000.0,7194170.0,300.0,40000.0,Medium,10,,Bad marketing,failed
S02596,Startup_2596,HealthTech,USA,2019,2.0,300000.0,200000.0,-100000.0,3.0,300000.0,Low,2,2.3,Cash flow issues,Failed
S02597,Startup_2597,HealthTech,Australia,2013,5.0,1500000.0,12000000.0,3942662.0,10.0,,Medium,6,2.3,Bad marketing,Failed
S02598,Startup_2598,E commerce,UK,2013,3.0,800000.0,5000000.0,-100000.0,10.0,40000.0,high,5,3.0,,failed
S02599,Startup_2599,FinTech,Australia,2020,,1500000.0,5000000.0,,50.0,,high,15,3.0,Poor financial planning,failed
S02600,Startup_2600,FoodTech,UK,2019,3.0,50000.0,5000000.0,-100000.0,50.0,,High,14,4.5,Founder conflict,Failed
S02601,Startup_2601,EdTech,Germany,2012,4.0,1500000.0,5000000.0,,25.0,40000.0,High,6,4.5,Founder conflict,Success
S02602,Startup_2602,HealthTech,UK,2013,3.0,300000.0,1000000.0,3038376.0,10.0,,High,14,3.8,,Success
S02603,Startup_2603,EdTech,U.S.A,2010,3.0,1500000.0,200000.0,-100000.0,50.0,150000.0,high,12,1.5,Regulatory issues,failed
S02604,Startup_2604,Energy,India,2010,3.0,50000.0,12000000.0,-100000.0,10.0,90000.0,Low,7,1.5,Cash flow issues,Success
S02605,Startup_2605,FoodTech,USA,2022,1.0,50000.0,200000.0,-100000.0,3.0,,low,14,4.5,,Success
S02606,Startup_2606,Transport,UK,2019,,800000.0,12000000.0,17140516.0,25.0,150000.0,high,1,1.5,Strong competition,Success
S02607,Startup_2607,SaaS,USA,2012,1.0,300000.0,200000.0,,300.0,40000.0,High,10,2.3,,Success
S02608,Startup_2608,SaaS,india,2015,2.0,,12000000.0,10762090.0,3.0,300000.0,High,2,2.3,High burn rate,Failed
S02609,Startup_2609,FinTech,india,2021,3.0,800000.0,12000000.0,534934.0,50.0,90000.0,low,2,3.8,Poor financial planning,failed
S02610,Startup_2610,Fintech,India,2012,4.0,800000.0,,-100000.0,300.0,300000.0,low,10,2.3,,Success
S02611,Startup_2611,Energy,U.S.A,2023,1.0,800000.0,200000.0,15537052.0,300.0,150000.0,low,6,2.3,High burn rate,Success
S02612,Startup_2612,HealthTech,india,2018,4.0,1500000.0,12000000.0,27375815.0,3.0,,Medium,10,4.5,Poor financial planning,Success
S02613,Startup_2613,FoodTech,Australia,2015,5.0,50000.0,5000000.0,,120.0,90000.0,high,9,3.8,Regulatory issues,Success
S02614,Startup_2614,Ed-tech,Germany,2023,3.0,,5000000.0,-100000.0,25.0,300000.0,High,5,2.3,Strong competition,Success
S02615,Startup_2615,FinTech,India,2013,1.0,,12000000.0,9237893.0,10.0,90000.0,low,5,3.0,Lack of market demand,failed
S02616,Startup_2616,SaaS,india,2015,3.0,100000.0,5000000.0,13635074.0,300.0,300000.0,Low,13,4.5,Cash flow issues,Failed
S02617,Startup_2617,Transport,U.S.A,2022,,100000.0,5000000.0,-100000.0,10.0,150000.0,Low,5,3.0,Poor financial planning,failed
S02618,Startup_2618,HealthTech,Germany,2011,4.0,800000.0,5000000.0,26375099.0,10.0,90000.0,Low,10,2.3,Regulatory issues,Success
S02619,Startup_2619,Health Tech,india,2010,4.0,1500000.0,1000000.0,-100000.0,300.0,90000.0,low,2,3.0,Cash flow issues,Success
S02620,Startup_2620,FoodTech,Canada,2021,1.0,300000.0,200000.0,11962964.0,3.0,300000.0,Medium,4,1.5,,Failed
S02621,Startup_2621,Agritech,Canada,2014,2.0,800000.0,12000000.0,-100000.0,25.0,300000.0,Low,8,3.8,,Failed
S02622,Startup_2622,HealthTech,Canada,2014,2.0,,12000000.0,,3.0,,Medium,15,2.3,High burn rate,Failed
S02623,Startup_2623,Ed-tech,india,2017,2.0,100000.0,1000000.0,,50.0,300000.0,Low,10,1.5,Founder conflict,failed
S02624,Startup_2624,RealEstate,India,2022,,100000.0,12000000.0,,300.0,150000.0,High,13,,Strong competition,failed
S02625,Startup_2625,E commerce,india,2013,5.0,100000.0,5000000.0,15433735.0,10.0,,low,7,3.0,Poor financial planning,Success
S02626,Startup_2626,EdTech,Canada,2019,4.0,,200000.0,-100000.0,5.0,40000.0,Medium,3,4.5,Founder conflict,failed
S02627,Startup_2627,HealthTech,U.S.A,2013,3.0,800000.0,1000000.0,1337573.0,3.0,150000.0,Low,9,4.5,Lack of market demand,failed
S02628,Startup_2628,AI,india,2023,3.0,1500000.0,5000000.0,-100000.0,3.0,40000.0,low,3,2.3,Regulatory issues,failed
S02629,Startup_2629,SaaS,Australia,2017,,,5000000.0,-100000.0,10.0,,low,2,3.0,Strong competition,failed
S02630,Startup_2630,HealthTech,U.S.A,2016,1.0,,12000000.0,8894492.0,10.0,,low,2,,Strong competition,failed
S02631,Startup_2631,Fintech,U.S.A,2017,,800000.0,1000000.0,-100000.0,5.0,150000.0,Low,14,1.5,Poor financial planning,failed
S02632,Startup_2632,HealthTech,USA,2015,1.0,50000.0,1000000.0,-100000.0,5.0,,High,12,4.5,Bad marketing,failed
S02633,Startup_2633,Ecommerce,Germany,2011,2.0,50000.0,5000000.0,,50.0,90000.0,High,2,2.3,Cash flow issues,Success
S02634,Startup_2634,HealthTech,india,2016,5.0,,5000000.0,,120.0,300000.0,high,11,3.8,Strong competition,failed
S02635,Startup_2635,Energy,Australia,2023,2.0,800000.0,1000000.0,,3.0,300000.0,Low,2,,Lack of market demand,Success
S02636,Startup_2636,Ecommerce,USA,2023,2.0,,12000000.0,4118614.0,300.0,150000.0,High,5,3.8,,failed
S02637,Startup_2637,FoodTech,Canada,2014,5.0,300000.0,200000.0,,,150000.0,low,2,3.8,Poor financial planning,Success
S02638,Startup_2638,Travel,india,2017,3.0,1500000.0,200000.0,28451136.0,50.0,,low,9,1.5,Strong competition,Success
S02639,Startup_2639,Energy,Canada,2017,,,,-100000.0,3.0,40000.0,High,15,3.8,Cash flow issues,Success
S02640,Startup_2640,SaaS,Australia,2017,4.0,1500000.0,1000000.0,3964155.0,50.0,300000.0,Medium,13,3.8,Founder conflict,Failed
S02641,Startup_2641,RealEstate,U.S.A,2022,2.0,800000.0,,-100000.0,50.0,300000.0,low,13,2.3,Regulatory issues,Success
S02642,Startup_2642,SaaS,india,2012,3.0,300000.0,200000.0,-100000.0,25.0,300000.0,Medium,2,3.8,Cash flow issues,failed
S02643,Startup_2643,FinTech,india,2012,2.0,300000.0,200000.0,-100000.0,50.0,300000.0,High,13,1.5,Poor financial planning,failed
S02644,Startup_2644,Ed-tech,Australia,2011,5.0,300000.0,200000.0,7297946.0,10.0,150000.0,High,10,3.0,,Failed
S02645,Startup_2645,E commerce,India,2023,,300000.0,5000000.0,5191911.0,50.0,300000.0,high,3,3.8,,Success
S02646,Startup_2646,Ecommerce,USA,2017,3.0,100000.0,5000000.0,29693928.0,,300000.0,high,10,2.3,Founder conflict,Failed
S02647,Startup_2647,AI,U.S.A,2013,2.0,50000.0,5000000.0,9464310.0,50.0,300000.0,low,2,1.5,,failed
S02648,Startup_2648,Transport,India,2014,5.0,1500000.0,1000000.0,-100000.0,50.0,90000.0,High,11,3.0,Lack of market demand,Failed
S02649,Startup_2649,Ecommerce,India,2022,4.0,,5000000.0,28845153.0,10.0,90000.0,Medium,7,4.5,Lack of market demand,Failed
S02650,Startup_2650,E commerce,Canada,2018,3.0,300000.0,5000000.0,-100000.0,3.0,150000.0,high,1,2.3,Poor financial planning,Failed
S02651,Startup_2651,Transport,UK,2023,1.0,50000.0,1000000.0,-100000.0,50.0,150000.0,High,1,2.3,Bad marketing,Success
S02652,Startup_2652,Transport,UK,2017,2.0,800000.0,5000000.0,-100000.0,5.0,90000.0,High,7,1.5,Founder conflict,Success
S02653,Startup_2653,E commerce,india,2016,2.0,,5000000.0,15087401.0,,150000.0,Medium,10,,Founder conflict,Failed
S02654,Startup_2654,EdTech,Australia,2017,1.0,,1000000.0,,300.0,300000.0,high,15,4.5,Bad marketing,Success
S02655,Startup_2655,FoodTech,Australia,2010,2.0,300000.0,,11011177.0,,90000.0,Low,15,1.5,Founder conflict,Success
S02656,Startup_2656,AI,U.S.A,2012,,50000.0,1000000.0,,,150000.0,low,12,1.5,Founder conflict,Success
S02657,Startup_2657,RealEstate,Germany,2018,3.0,,12000000.0,,3.0,40000.0,Low,14,2.3,,Failed
S02658,Startup_2658,Energy,india,2010,3.0,,12000000.0,-100000.0,5.0,150000.0,High,6,1.5,Cash flow issues,failed
